['arm_wire_01_mover', -31.706282422777413, 13.199287964387448, -85.01090425733412, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['arm_wire_02_mover', -11.146057030121833, 51.88106078954293, -202.3224527389254, -3.1560295968400345, -4.154075467651322, 5.139402189169742, 1.0, 1.0, 1.0]
['backpack_base_mover', 5.08866375813548e-13, 45.5683328130353, 16.870129989618476, 1.487971323482407, -2.5620411125151294e-14, -1.923111140419304e-15, 0.85, 0.85, 0.85]
['backpack_gas_01_mover', -28.523894432342026, 18.086823565636834, -32.792168621998826, 20.00067207516012, -0.7445021941157037, -29.209791250496156, 0.26139615896806273, 0.26139615896806273, 0.26139615896806273]
['backpack_gas_02_mover', -39.50756161160461, -6.757139437359747, -43.25968901712196, 21.160428267300432, -2.534491221650373, -17.910421534549197, 0.26139615896806273, 0.26139615896806273, 0.26139615896806273]
['ball_mover_l', -0.6167485387448188, -3.2577906306921105, -0.8946195820175369, 5.469877080871611e-05, -3.1069054901321737e-14, -5.46800957781899e-05, 1.0, 1.0, 1.0]
['ball_mover_r', 0.6167485117912292, 3.2577905654907227, 0.8946195840835571, 5.469877080871611e-05, -3.1069054901321737e-14, -5.46800957781899e-05, 1.0, 1.0, 1.0]
['bigtoe_distal_phalange_mover_l', 8.171241461241152e-14, 6.67021993194794e-13, -8.380851568290382e-12, 0.0, 0.0, 1.5902773407317584e-15, 1.0, 1.0, 1.0]
['bigtoe_distal_phalange_mover_r', -0.0, -0.0, -0.0, 0.0, 0.0, 1.5902773407317584e-15, 1.0, 1.0, 1.0]
['bigtoe_metatarsal_mover_l', 2.9054099125855184, -2.781992399523288, 2.3099837000152093, 2.0375428428125652e-14, -1.0100745921991562e-14, 1.9530593590861905e-14, 1.0, 1.0, 1.0]
['bigtoe_metatarsal_mover_r', -2.905409812927246, 2.7819924354553223, -2.309983730316162, 2.0375428428125652e-14, -1.0100745921991562e-14, 1.9530593590861905e-14, 1.0, 1.0, 1.0]
['bigtoe_proximal_phalange_mover_l', 2.830185221829291, -2.7545425604269482, 2.4329940522688034, -9.541664044390552e-15, -3.468792449471148e-14, 6.336261279478104e-15, 1.0, 1.0, 1.0]
['bigtoe_proximal_phalange_mover_r', -0.0, -0.0, -0.0, -9.541664044390552e-15, -3.468792449471148e-14, 6.336261279478104e-15, 1.0, 1.0, 1.0]
['calf_mover_l', -1.1447077800721246, -0.16549418973275465, -0.01513111317562732, 0.026071065382991664, -0.46434971842284595, 0.14092233499520596, 1.0, 1.0, 1.0]
['calf_mover_r', 1.1447077989578247, 0.1654941886663437, 0.01513111311942339, 0.026071065382991664, -0.46434971842284595, 0.14092233499520596, 1.0, 1.0, 1.0]
['calf_twist_01_mover_l', 11.010378615578858, 2.9485223790074855, 1.1154994529434, 2.1969482197064654, 0.6435232232190313, 1.1066373112651602, 0.4278402524013935, 0.4278402524013935, 0.4278402524013935]
['calf_twist_01_mover_r', -11.01037883758545, -2.9485223293304443, -1.115499496459961, 2.1969482197064654, 0.6435232232190313, 1.1066373112651602, 0.4278402524013935, 0.4278402524013935, 0.4278402524013935]
['canister_main_mover', 0.026665295929395358, 16.084235635276976, 154.28880094317873, 0.0, 0.0, 0.0, 1.04743962576557, 1.04743962576557, 1.04743962576557]
['clavicle_mover_l', -0.20568456187754602, 3.2356276186297848, 6.41643391426777, 181.82513835533453, 157.09797281300598, 189.5527689746388, 1.0, 1.0, 1.0]
['clavicle_mover_r', 0.20568455755710602, -3.2356276512145996, -6.416433811187744, 181.82513835533453, 157.09797281300598, 189.5527689746388, 1.0, 1.0, 1.0]
['eyeball_l_mover', 9.778355064711443, -21.511962647346287, 10.573919163301753, 1.848697408600669e-14, -1.2719112715422952e-14, 3.975693351829376e-16, 0.4, 0.4, 0.4]
['eyeball_r_mover', -9.77835464477539, 21.511962890625, -10.573919296264648, 1.848697349447325e-14, -1.271911280454046e-14, 3.975693398236888e-16, 0.4, 0.4, 0.4]
['eyebrow_mid_l_mover', 11.109164855915045, -26.69513959019801, 16.357885075416107, -3.7272428927854167, -1.8288189418415224e-14, 24.791761294968502, 0.30315870237567877, 0.30315870237567877, 0.30315870237567877]
