['ball_mover_l', -30.493975305438788, -11.807459282845613, -1.7701452825464017, 169.44396497543042, -4.005257706009247, 180.25464210898974, 1.0, 1.0, 1.0]
['ball_mover_r', 30.493992990391405, 11.807456034571732, 1.7701771540947178, 169.4439649754304, -4.005257706009044, 180.25464210898963, 1.0, 1.0, 1.0]
['bigtoe_distal_phalange_mover_l', 7.105427357626851e-15, 7.993605777301127e-15, 7.815970093361102e-14, 0.0, 0.0, -3.498610149609868e-14, 1.0, 1.0, 1.0]
['bigtoe_distal_phalange_mover_r', -3.5527136796276815e-15, 1.7763568394002505e-15, 1.2434497875801753e-14, 0.0, 0.0, -6.043053894780682e-14, 1.0, 1.0, 1.0]
['bigtoe_metatarsal_mover_l', -1.9539925233402755e-14, 1.7763568394002505e-15, 7.105427357601002e-15, -7.45442503468012e-16, 3.043890222494381e-15, -8.796221540922538e-15, 1.0, 1.0, 1.0]
['bigtoe_metatarsal_mover_r', -1.4210854715202004e-14, -3.3306690738754696e-16, 3.552713678800501e-15, 1.2125864723079673e-14, -4.3086576700451074e-14, -4.2440526530778806e-14, 1.0, 1.0, 1.0]
['bigtoe_proximal_phalange_mover_l', -3.552713678800501e-14, -1.5987211554602254e-14, 5.3290705182007514e-14, -2.445051411375078e-14, -3.270007781879679e-14, -1.9269688714648098e-14, 1.0, 1.0, 1.0]
['bigtoe_proximal_phalange_mover_r', -1.0658141037228683e-14, 3.552713678800501e-15, -1.4210854715202004e-14, 3.120919281186078e-14, -4.462715787428496e-14, -5.097584319548755e-14, 1.0, 1.0, 1.0]
['calf_mover_l', 0.48248929287541387, -3.7191903787549023, -2.378622758342683, -0.03387854569791081, -0.6847649819058373, 11.095063002025027, 1.0, 1.0, 1.0]
['calf_mover_r', -0.4824892878532552, 3.7191903591156183, 2.37862277030937, -0.03387855269208922, -0.6847650233518563, 11.09506323407813, 1.0, 1.0, 1.0]
['clavicle_mover_l', 12.488797111855927, -8.904115408503792, 1.4411271092097309, 1.7013209215335643, -4.87155221727725e-06, -3.600861733301061e-06, 1.0, 1.0, 1.0]
['clavicle_mover_r', -12.48879718780529, 8.904115676879918, -1.4411270618440426, 1.701320911770719, -4.871552208655701e-06, -3.6008622170462782e-06, 1.0, 1.0, 1.0]
['foot_mover_l', 12.57900599523885, -0.2308100764810478, 0.026768818546187845, -184.06083531527696, -12.91263095213024, -8.671743739876897, 1.0, 1.0, 1.0]
['foot_mover_r', -12.579005706741299, 0.23081003299318525, -0.026768814236355354, -184.06083530689102, -12.912630958688013, -8.67174397726448, 1.0, 1.0, 1.0]
['hand_mid_pivot_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_mid_pivot_mover_r', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_mover_l', -0.962096679221645, 1.6208505709651035, 0.9007040294519904, -25.023735443933408, 6.402503756163393, 5.994845905934892, 1.0, 1.0, 1.0]
['hand_mover_r', 0.9620966911317055, -1.6208505630492596, -0.9007040262222841, -25.023735443933425, 6.402503756163332, 5.994845905934892, 1.0, 1.0, 1.0]
['hand_pinky_pivot_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_pinky_pivot_mover_r', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_thumb_pivot_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_thumb_pivot_mover_r', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_tip_pivot_mover_l', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['hand_tip_pivot_mover_r', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['head_mover', 2.5436533039744518, -1.09853914015285, -3.137059026176586e-14, 5.418842693984374e-05, 9.820586096348697e-05, -1.4815316368646025, 1.0, 1.0, 1.0]
['heel_pivot_l_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['heel_pivot_r_mover', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
['index_01_mover_l', 4.066798445866112, -2.198347488501412, -6.025677163344433, 12.4277817601752, 0.8863767777295926, 0.38135164403819255, 1.0, 1.0, 1.0]
['index_01_mover_r', -4.066798210143958, 2.198347568511963, 6.0256772041321405, 12.427752424085998, 0.8862821202106818, 0.3794556865009705, 1.0, 1.0, 1.0]
['index_02_mover_l', 0.5705160854271298, 0.23678806832342048, 0.20463264762380362, -0.04193404107372137, -0.8000995115929718, 1.2266779383169122, 1.0, 1.0, 1.0]
['index_02_mover_r', -0.5705273237685731, -0.23711023703268097, -0.20454455719579911, -0.04193339965715118, -0.7995984408131916, 1.228508689465878, 1.0, 1.0, 1.0]
['index_03_mover_l', 1.381068878752842, -0.33929792835721173, -0.33858564029207017, 0.0666806033686124, 0.7984158726083818, -3.2302538231039857, 1.0, 1.0, 1.0]
['index_03_mover_r', -1.3810688257218544, 0.33929792046546936, 0.33858564496035726, 0.06668060336948436, 0.79841587260762, -3.2302538231039746, 1.0, 1.0, 1.0]
